Team ID , Team  , Region , Country , Track , Section , Size , Status , Year,Wiki,Medal,Award,Name,Parts
2074,FAFU-CHINA,Asia,China,Environment,Undergrad,22,Accepted,2016,http://2016.igem.org/Team:FAFU-CHINA,gold medal,,Cry For Mosquito,BBa_K2074000;BBa_K2074003;BBa_K2074004;BBa_K2074005;BBa_K2074006;BBa_K2074007;BBa_K2074014;BBa_K2074015;BBa_K2074017;BBa_K2074018;BBa_K2074019;BBa_K2074029;BBa_K2074030;BBa_K2074031;BBa_K2074032;BBa_K2074101;BBa_K2074102;BBa_K2074103;BBa_K2074104;BBa_K2074105;BBa_K2074106;BBa_K2074126;BBa_K2074127;BBa_K2074132;BBa_K2074134;BBa_K2074997;BBa_K2074998
2169,FAU_Erlangen,Europe,Germany,Energy,Overgrad,19,Accepted,2016,http://2016.igem.org/Team:FAU_Erlangen,silver medal,,Coli-Voltaic,BBa_K2169000;BBa_K2169001;BBa_K2169137;BBa_K2169138;BBa_K2169139
2114,Freiburg,Europe,Germany,Therapeutics,Overgrad,19,Accepted,2016,http://2016.igem.org/Team:Freiburg,gold medal,,Nanocillus - cause spore is more!,BBa_K2114000;BBa_K2114005;BBa_K2114006;BBa_K2114007;BBa_K2114009;BBa_K2114010;BBa_K2114012;BBa_K2114013;BBa_K2114014;BBa_K2114015;BBa_K2114017;BBa_K2114019;BBa_K2114020;BBa_K2114998;BBa_K2114999
1925,Fudan,Asia,China,Therapeutics,Undergrad,17,Accepted,2016,http://2016.igem.org/Team:Fudan,bronze medal,,AdVENTURE: Replicative-deficient Adenovirus Targeting at Cancer Energy Pathways,BBa_K1925000;BBa_K1925001;BBa_K1925002;BBa_K1925003;BBa_K1925004;BBa_K1925005;BBa_K1925006
1877,Gaston_Day,North America,United States,Environment,Undergrad,12,Accepted,2016,http://2016.igem.org/Team:Gaston_Day,bronze medal,,Escape and Die: Preventing the Lateral Transfer of Antibiotic Resistances.,BBa_K1877001;BBa_K1877011;BBa_K1877021;BBa_K1877031;BBa_K1877041
2089,GDSYZX-United,Asia,China,High School,High_school,32,Accepted,2016,http://2016.igem.org/Team:GDSYZX-United,silver medal,,Super-HHL1: protecting plants from photodamage,BBa_K2089001;BBa_K2089002;BBa_K2089003;BBa_K2089004;BBa_K2089005;BBa_K2089006;BBa_K2089007;BBa_K2089008;BBa_K2089009;BBa_K2089010;BBa_K2089011;BBa_K2089012
2128,Genspace,North America,United States,Manufacturing,Overgrad,26,Accepted,2016,http://2016.igem.org/Team:Genspace,gold medal,Best Measurement- Overgrad;Nominated for Best Measurement- Overgrad,Tardigrades as a model animal for stress-resistance and developmental biology  ,BBa_K2128000;BBa_K2128001;BBa_K2128002;BBa_K2128003;BBa_K2128005;BBa_K2128006;BBa_K2128007;BBa_K2128008;BBa_K2128009;BBa_K2128010;BBa_K2128011;BBa_K2128102;BBa_K2128104;BBa_K2128105;BBa_K2128200
1915,Georgia_State,North America,United States,Manufacturing,Overgrad,23,Accepted,2016,http://2016.igem.org/Team:Georgia_State,silver medal,,| Oppossum, Plants, and Pichia: You Down With OPP?|,BBa_K1915000;BBa_K1915001;BBa_K1915002;BBa_K1915003;BBa_K1915004;BBa_K1915998;BBa_K1915999
2158,Gifu,Asia,Japan,Environment,Undergrad,22,Accepted,2016,http://2016.igem.org/Team:Gifu,silver medal,,Dropping Cleanerase,BBa_K2158000;BBa_K2158001;BBa_K2158002;BBa_K2158003;BBa_K2158004;BBa_K2158005;BBa_K2158006;BBa_K2158007;BBa_K2158008;BBa_K2158009
2151,Glasgow,Europe,United Kingdom,Food & Nutrition,Undergrad,14,Accepted,2016,http://2016.igem.org/Team:Glasgow,gold medal,Nominated for Best Entrepreneurship;Nominated for Best Measurement,GlasYo: Combating Vitamin A deficiency with engineered yogurt bacteria ,BBa_K2151000;BBa_K2151001;BBa_K2151002;BBa_K2151003;BBa_K2151004;BBa_K2151005;BBa_K2151006;BBa_K2151007;BBa_K2151008;BBa_K2151009;BBa_K2151010;BBa_K2151011;BBa_K2151100;BBa_K2151101;BBa_K2151102;BBa_K2151103;BBa_K2151200;BBa_K2151201;BBa_K2151202;BBa_K2151203;BBa_K2151666
1978,Goettingen,Europe,Germany,Food & Nutrition,Overgrad,13,Accepted,2016,http://2016.igem.org/Team:Goettingen,silver medal,,B12 Synporter: Another Brick in the Wall,BBa_K1978001;BBa_K1978002
1930,Groningen,Europe,Netherlands,Information Processing,Overgrad,18,Accepted,2016,http://2016.igem.org/Team:Groningen,gold medal,Best Information Processing Project;Nominated for Best Education & Public Engagement- Overgrad;Nominated for Best Information Processing Project;Nominated for Best Software Tool- Overgrad;Nominated for Best Wiki- Overgrad,|CryptoGERM: Encode it, keep it|,BBa_K1930001;BBa_K1930005;BBa_K1930006
2057,Guanajuato_Mx,Latin America,Mexico,Manufacturing,Undergrad,24,Accepted,2016,http://2016.igem.org/Team:Guanajuato_Mx,silver medal,,Biosense: Development of biosensors and patches to kill pathogenic bacteria that produce skin infections,BBa_K2057000;BBa_K2057001;BBa_K2057002;BBa_K2057003;BBa_K2057004;BBa_K2057005;BBa_K2057006;BBa_K2057007;BBa_K2057008;BBa_K2057009
1909,Hamburg,Europe,Germany,Diagnostics,Overgrad,17,Accepted,2016,http://2016.igem.org/Team:Hamburg,silver medal,iGEMers Prize,Finding Chlamydory,BBa_K1909001;BBa_K1909002;BBa_K1909003;BBa_K1909004;BBa_K1909005;BBa_K1909006;BBa_K1909007;BBa_K1909008;BBa_K1909009;BBa_K1909010;BBa_K1909011;BBa_K1909012;BBa_K1909013;BBa_K1909014
2075,Hannover,Europe,Germany,New Application,Overgrad,20,Accepted,2016,http://2016.igem.org/Team:Hannover,bronze medal,,TALebots  a multifunctional toolbox for the lab,BBa_K2075000;BBa_K2075001;BBa_K2075003;BBa_K2075004;BBa_K2075009;BBa_K2075010;BBa_K2075024
2010,Harvard_BioDesign,North America,United States,Environment,Undergrad,13,Accepted,2016,http://2016.igem.org/Team:Harvard_BioDesign,gold medal,Nominated for Best Environment Project,Plastiback,BBa_K2010000;BBa_K2010001;BBa_K2010002;BBa_K2010003;BBa_K2010004;BBa_K2010005;BBa_K2010007;BBa_K2010008;BBa_K2010999
2134,HFUT-China,Asia,China,Software,Undergrad,22,Accepted,2016,http://2016.igem.org/Team:HFUT-China,silver medal,,BioDesigner Coral,
2015,HokkaidoU_Japan,Asia,Japan,Foundational Advance,Overgrad,17,Accepted,2016,http://2016.igem.org/Team:HokkaidoU_Japan,bronze medal,,Self-assembRing,BBa_K2015001;BBa_K2015002;BBa_K2015003;BBa_K2015004;BBa_K2015005;BBa_K2015010;BBa_K2015011;BBa_K2015013
2054,Hong_Kong_HKU,Asia,Hong Kong,Diagnostics,Undergrad,23,Accepted,2016,http://2016.igem.org/Team:Hong_Kong_HKU,silver medal,,In vivo synthesis of DNA nanostructures for disease diagnosis through miRNA-induced structural transformation,BBa_K2054000;BBa_K2054001;BBa_K2054002;BBa_K2054003;BBa_K2054004;BBa_K2054005;BBa_K2054006
1899,Hong_Kong_HKUST,Asia,Hong Kong,Information Processing,Undergrad,34,Accepted,2016,http://2016.igem.org/Team:Hong_Kong_HKUST,silver medal,,Tri-stable Switch,BBa_K1899000;BBa_K1899001;BBa_K1899002;BBa_K1899003;BBa_K1899004;BBa_K1899005;BBa_K1899006;BBa_K1899007;BBa_K1899008;BBa_K1899009;BBa_K1899010;BBa_K1899011;BBa_K1899012
1889,Hong_Kong_UCCKE,Asia,Hong Kong,High School,High_school,13,Accepted,2016,http://2016.igem.org/Team:Hong_Kong_UCCKE,bronze medal,,Nematode Biochemical marshal: attractant and repellent,BBa_K1889001;BBa_K1889002;BBa_K1889006;BBa_K1889007;BBa_K1889021
1961,HSiTAIWAN,Asia,Taiwan,High School,High_school,28,Accepted,2016,http://2016.igem.org/Team:HSiTAIWAN,gold medal,Best Applied Design- High_school;Finalist- High_school;Grand Prize Winner- High_school;Nominated for Best Applied Design- High_school;Nominated for Best Integrated Human Practices- High_school;Nominated for Best Presentation- High_school;Nominated for Finalist- High_school,Biosensor for Toxin in Chinese Herb Medicine,BBa_K1961004;BBa_K1961000;BBa_K1961001;BBa_K1961002;BBa_K1961003;BBa_K1961005;BBa_K1961006;BBa_K1961007;BBa_K1961008;BBa_K1961009
2036,HUST-China,Asia,China,Foundational Advance,Undergrad,23,Accepted,2016,http://2016.igem.org/Team:HUST-China,gold medal,,Signal Filter,BBa_K2036000;BBa_K2036001;BBa_K2036002;BBa_K2036003;BBa_K2036004;BBa_K2036005;BBa_K2036006;BBa_K2036007;BBa_K2036008;BBa_K2036009;BBa_K2036010;BBa_K2036011;BBa_K2036012;BBa_K2036013;BBa_K2036014;BBa_K2036015;BBa_K2036016;BBa_K2036017;BBa_K2036018;BBa_K2036019;BBa_K2036020;BBa_K2036021;BBa_K2036022;BBa_K2036023;BBa_K2036024;BBa_K2036025;BBa_K2036026;BBa_K2036027;BBa_K2036028;BBa_K2036029;BBa_K2036030;BBa_K2036031;BBa_K2036032;BBa_K2036033
2012,HZAU-China,Asia,China,Information Processing,Undergrad,24,Accepted,2016,http://2016.igem.org/Team:HZAU-China,bronze medal,,BioPaFiAR: Bio-Pattern Formation in Augmented Reality,BBa_K2012000;BBa_K2012001;BBa_K2012002;BBa_K2012003;BBa_K2012007;CheZ fussed with a CG linker and reporter GFP(BBa_E0040);BBa_K2012008;BBa_K2012009;BBa_K2012010;BBa_K2012011;BBa_K2012012;BBa_K2012013;BBa_K2012014;BBa_K2012015;BBa_K2012016;BBa_K2012017;BBa_K2012018;BBa_K2012019;BBa_K2012020;BBa_K2012021;BBa_K2012022;BBa_K2012023;BBa_K2012024;BBa_K2012025;BBa_K2012026;BBa_K2012027;BBa_K2012028
2168,IISc_Bangalore,Asia,India,Manufacturing,Undergrad,13,Accepted,2016,http://2016.igem.org/Team:IISc_Bangalore,bronze medal,,Cellfiefuge,BBa_K2168001
1956,IIT-Madras,Asia,India,Measurement,Undergrad,9,Accepted,2016,http://2016.igem.org/Team:IIT-Madras,silver medal,,Improving measurement studies using dual-fluorescent reporter system,BBa_K1956001;BBa_K1956002;BBa_K1956003;BBa_K1956004;BBa_K1956005;BBa_K1956006;BBa_K1956007;BBa_K1956008;BBa_K1956009;BBa_K1956010;BBa_K1956011;BBa_K1956012;BBa_K1956013;BBa_K1956015;BBa_K1956016;BBa_K1956017;BBa_K1956018;BBa_K1956019;BBa_K1956020;BBa_K1956021;BBa_K1956022;BBa_K1956023;BBa_K1956024;BBa_K1956025;BBa_K1956026;BBa_K1956027;BBa_K1956037;BBa_K1956038;BBa_K1956040;BBa_K1956041;BBa_K1956042;BBa_K1956043;BBa_K1956044;BBa_K1956045;BBa_K1956046
2173,IIT_Delhi,Asia,India,Foundational Advance,Overgrad,22,Accepted,2016,http://2016.igem.org/Team:IIT_Delhi,silver medal,,HOT-FM  A novel Highly Optogenetically Tunable Frequency Modulator,BBa_K2173000;BBa_K2173001;BBa_K2173002;BBa_K2173003;BBa_K2173004;BBa_K2173005;BBa_K2173006;BBa_K2173007;BBa_K2173008;BBa_K2173009
2163,IIT_Kharagpur,Asia,India,Manufacturing,Undergrad,25,Accepted,2016,http://2016.igem.org/Team:IIT_Kharagpur,bronze medal,,Silkotron: A genetically engineered machine for efficient production and export of spider silk  ,BBa_K2163000
1893,Imperial_College,Europe,United Kingdom,Foundational Advance,Undergrad,21,Accepted,2016,http://2016.igem.org/Team:Imperial_College,gold medal,Best Education & Public Engagement;Best Foundational Advance Project;Best New Basic Part;Best Poster;Best Wiki;Finalist;Grand Prize Winner;Nominated for Best Education & Public Engagement;Nominated for Best Foundational Advance Project;Nominated for Best Integrated Human Practices;Nominated for Best Model;Nominated for Best New Basic Part;Nominated for Best New Composite Part;Nominated for Best Poster;Nominated for Best Wiki;Nominated for Finalist,Ecolibrium - developing a framework for engineering co-cultures ,BBa_K1893000;BBa_K1893002;BBa_K1893004;BBa_K1893005;BBa_K1893006;BBa_K1893008;BBa_K1893009;BBa_K1893010;BBa_K1893011;BBa_K1893012;BBa_K1893014;BBa_K1893015;BBa_K1893017;BBa_K1893018;BBa_K1893019;BBa_K1893020;BBa_K1893021;BBa_K1893022;BBa_K1893023;BBa_K1893027;BBa_K1893028;BBa_K1893029;BBa_K1893030;BBa_K1893031;BBa_K1893032;BBa_K1893033;BBa_K1893035
1944,India-Thapar-CSED,Asia,India,,Unspecified,1,Withdrawn,2016,http://2016.igem.org/Team:India-Thapar-CSED,gold medal,,myDrug: Improving the Activity of a Drug Molecule for Personalize Medicine,
2127,IngenuityLab_Canada,North America,Canada,New Application,Undergrad,13,Accepted,2016,http://2016.igem.org/Team:IngenuityLab_Canada,silver medal,,DNA assisted assembly of modular nanowires,BBa_K2127001;BBa_K2127002;BBa_K2127003;BBa_K2127004;BBa_K2127005;BBa_K2127006;BBa_K2127007
1934,INSA-Lyon,Europe,France,Diagnostics,Undergrad,20,Accepted,2016,http://2016.igem.org/Team:INSA-Lyon,gold medal,Best Diagnostics Project;Nominated for Best Applied Design;Nominated for Best Diagnostics Project;Nominated for Best Education & Public Engagement;Nominated for Best Integrated Human Practices;Nominated for Best Model;Nominated for Best Software Tool,Gotta Detect 'Em All: a multi-STI sensor based on aptamers,BBa_K1934000;BBa_K1934020;BBa_K1934030;BBa_K1934040;BBa_K1934050;BBa_K1934060;BBa_K1934061;BBa_K1934070;BBa_K1934080;BBa_K1934090
2023,Ionis_Paris,Europe,France,Environment,Overgrad,18,Accepted,2016,http://2016.igem.org/Team:Ionis_Paris,gold medal,Nominated for Best Applied Design- Overgrad;Nominated for Best Environment Project- Overgrad;Nominated for Best Presentation- Overgrad,Quantifly,BBa_K2023000;BBa_K2023001;BBa_K2023002;BBa_K2023003;BBa_K2023004;BBa_K2023005;BBa_K2023006;BBa_K2023007;BBa_K2023008;BBa_K2023009;BBa_K2023010;BBa_K2023011;BBa_K2023012;BBa_K2023013;BBa_K2023014;BBa_K2023015;BBa_K2023016;BBa_K2023017
2141,Istanbul_Tech,Europe,Turkey,Diagnostics,Undergrad,9,Accepted,2016,http://2016.igem.org/Team:Istanbul_Tech,bronze medal,,|Detection of methamphetamine based drugs using a whole cell biosensor, E.cops|,BBa_K2141001;BBa_K2141002;BBa_K2141003
1932,Jilin_China,Asia,China,Therapeutics,Undergrad,22,Accepted,2016,http://2016.igem.org/Team:Jilin_China,gold medal,,Development of a novel cancer therapy with genetic engineered Bifidobacterium,BBa_K1932000;BBa_K1932001;BBa_K1932002;BBa_K1932003;BBa_K1932004;BBa_K1932005;This device is made up of BBa_K1932000;BBa_K1932001;BBa_K1932004;BBa_K1932006;BBa_K1932007
1940,JNFLS_China,Asia,China,High School,High_school,17,Accepted,2016,http://2016.igem.org/Team:JNFLS_China,silver medal,,|Micro RNA, macro application|,BBa_K1940002;BBa_K1940003;BBa_K1940004;BBa_K1940005;BBa_K1940006;BBa_K1940007;BBa_K1940008;BBa_K1940009;BBa_K1940010;BBa_K1940011
2000,JSNU-China,Asia,China,Therapeutics,Undergrad,28,Accepted,2016,http://2016.igem.org/Team:JSNU-China,bronze medal,,Little strokes fell great oaks  ,BBa_K2000002;BBa_K2000003;BBa_K2000005;BBa_K2000006;BBa_K2000007;BBa_K2000008;BBa_K2000009;BBa_K2000010;BBa_K2000011
2035,Judd_UK,Europe,United Kingdom,,High_school,1,Withdrawn,2016,http://2016.igem.org/Team:Judd_UK,silver medal,,-- Not provided yet --,
2175,KAIT_Japan,Asia,Japan,Environment,Undergrad,14,Accepted,2016,http://2016.igem.org/Team:KAIT_Japan,bronze medal,,Soil conservation by Bacteria Cellulose,BBa_K2175000;BBa_K2175001;BBa_K2175002;BBa_K2175003;BBa_K2175004;BBa_K2175005;BBa_K2175006
1985,Kent,Europe,United Kingdom,New Application,Undergrad,15,Accepted,2016,http://2016.igem.org/Team:Kent,silver medal,,Mag-nano-tite: Creating magnetite nanoparticles in E.coli,BBa_K1985000;BBa_K1985001;BBa_K1985002;BBa_K1985003;BBa_K1985004;BBa_K1985005;BBa_K1985006;BBa_K1985007;BBa_K1985008;BBa_K1985009;BBa_K1985010;BBa_K1985011;BBa_K1985012;BBa_K1985013;BBa_K1985014;BBa_K1985015;BBa_K1985016;BBa_K1985017
1952,Kingsborough_NY,North America,United States,Environment,Overgrad,17,Accepted,2016,http://2016.igem.org/Team:Kingsborough_NY,,,Kings of the Sewage,BBa_K1952000;BBa_K1952001;BBa_K1952002;BBa_K1952003;BBa_K1952004;BBa_K1952005;BBa_K1952006;BBa_K1952007;BBa_K1952008;BBa_K1952009;BBa_K1952010;BBa_K1952011;BBa_K1952012;BBa_K1952013
1999,KoreaSonyeodul,Asia,|Korea, Republic Of|,High School,High_school,9,Accepted,2016,http://2016.igem.org/Team:KoreaSonyeodul,,,Able the PET Disintegration of Meal-worms ,BBa_K1999000;BBa_K1999001
2094,Korea_U_Seoul,Asia,|Korea, Republic Of|,Energy,Overgrad,16,Accepted,2016,http://2016.igem.org/Team:Korea_U_Seoul,gold medal,,Geletricell : Agar Utilizing Dualcore EMFC,BBa_K2094000;BBa_K2094001;BBa_K2094002
1933,Kyoto,Asia,Japan,Therapeutics,Undergrad,24,Accepted,2016,http://2016.igem.org/Team:Kyoto,gold medal,,'Norocatcher' combats against norovirus infections with surface expressing norovirus antibodies,BBa_K1933000;BBa_K1933004;BBa_K1933011;BBa_K1933101;BBa_K1933102;BBa_K1933103;BBa_K1933201
1911,LambertGA,North America,United States,High School,High_school,18,Accepted,2016,http://2016.igem.org/Team:LambertGA,silver medal,Nominated for Best Poster- High_school;Nominated for Best Wiki- High_school;Nominated for Finalist- High_school,SWITCH,BBa_K1911000;BBa_K1911001;BBa_K1911002;BBa_K1911003;BBa_K1911004;BBa_K1911005;BBa_K1911006;BBa_K1911007
1995,Lanzhou,Asia,China,Environment,Undergrad,20,Accepted,2016,http://2016.igem.org/Team:Lanzhou,silver medal,,Reduce bioaccumulated heavy metals in fish by gut remediation,BBa_K1995000;BBa_K1995002;BBa_K1995003;BBa_K1995004;BBa_K1995006;BBa_K1995007;BBa_K1995008;BBa_K1995009;BBa_K1995010;BBa_K1995011;BBa_K1995013;BBa_K1995014;BBa_K1995016;BBa_K1995017;BBa_K1995018;BBa_K1995019;BBa_K1995020;BBa_K1995023;BBa_K1995024;BBa_K1995666;BBa_K1995950;BBa_K1995987
1902,Leicester,Europe,United Kingdom,Therapeutics,Undergrad,13,Accepted,2016,http://2016.igem.org/Team:Leicester,,,CHEESE (Calcitonin Hyper Expression using E.Coli in Space Exploration),BBa_K1902808
1938,Leiden,Europe,Netherlands,Environment,Overgrad,17,Accepted,2016,http://2016.igem.org/Team:Leiden,bronze medal,,E. colinizer,BBa_K1938000;BBa_K1938001;BBa_K1938002;BBa_K1938003;BBa_K1938004;BBa_K1938005;BBa_K1938006;BBa_K1938008;BBa_K1938009;BBa_K1938010;BBa_K1938011;BBa_K1938012;BBa_K1938013
2109,Lethbridge,North America,Canada,Diagnostics,Overgrad,18,Accepted,2016,http://2016.igem.org/Team:Lethbridge,gold medal,,NanoResponder,BBa_K2109001;BBa_K2109002;BBa_K2109101;BBa_K2109102;BBa_K2109103;BBa_K2109104;BBa_K2109105;BBa_K2109106;BBa_K2109107;BBa_K2109108;BBa_K2109109;BBa_K2109110;BBa_K2109111
2124,Lethbridge_HS,North America,Canada,High School,High_school,16,Accepted,2016,http://2016.igem.org/Team:Lethbridge_HS,bronze medal,,Coagu.coli: using recombinant snake venom to treat traumatic hemorrhage,BBa_K2124000;BBa_K2124001;BBa_K2124002;BBa_K2124003
2067,Liceo_Eugenio_Hostos,Latin America,Chile,,High_school,1,Withdrawn,2016,http://2016.igem.org/Team:Liceo_Eugenio_Hostos,bronze medal,,-- Not provided yet --,
2095,Linkoping_Sweden,Europe,Sweden,Environment,Overgrad,16,Accepted,2016,http://2016.igem.org/Team:Linkoping_Sweden,bronze medal,,A CRSIPR case for biofuel,BBa_K2095000;BBa_K2095002;BBa_K2095003
2170,LMU-TUM_Munich,Europe,Germany,Manufacturing,Overgrad,24,Accepted,2016,http://2016.igem.org/Team:LMU-TUM_Munich,gold medal,Best Hardware- Overgrad;Best Manufacturing Project- Overgrad;Best Software Tool- Overgrad;Finalist- Overgrad;Grand Prize Winner- Overgrad;Nominated for Best Entrepreneurship- Overgrad;Nominated for Best Hardware- Overgrad;Nominated for Best Manufacturing Project- Overgrad;Nominated for Best Model- Overgrad;Nominated for Best New Composite Part- Overgrad;Nominated for Best Presentation- Overgrad;Nominated for Best Software Tool- Overgrad;Nominated for Finalist- Overgrad,biotINK - rethINK tissue printing,BBa_K2170000;BBa_K2170010;BBa_K2170011;BBa_K2170012;BBa_K2170013;BBa_K2170020;BBa_K2170030;BBa_K2170031;BBa_K2170040;BBa_K2170041;BBa_K2170042;BBa_K2170043;BBa_K2170044;BBa_K2170050;BBa_K2170051;BBa_K2170052;BBa_K2170053;BBa_K2170060;BBa_K2170100;BBa_K2170101;BBa_K2170110;BBa_K2170111;BBa_K2170112;BBa_K2170113;BBa_K2170114;BBa_K2170115;BBa_K2170116;BBa_K2170117;BBa_K2170118;BBa_K2170119;BBa_K2170120;BBa_K2170121;BBa_K2170122;BBa_K2170123;BBa_K2170124;BBa_K2170130;BBa_K2170131;BBa_K2170132;BBa_K2170140;BBa_K2170141;BBa_K2170142;BBa_K2170143;BBa_K2170144;BBa_K2170145;BBa_K2170146;BBa_K2170150;BBa_K2170162;BBa_K2170200;BBa_K2170201;BBa_K2170202;BBa_K2170203;BBa_K2170204;BBa_K2170205;BBa_K2170210;BBa_K2170211;BBa_K2170212;BBa_K2170213;BBa_K2170214;BBa_K2170215;BBa_K2170220;BBa_K2170221;BBa_K2170300;BBa_K2170301
2112,LN-Shiyan-China,Asia,China,High School,High_school,18,Accepted,2016,http://2016.igem.org/Team:LN-Shiyan-China,,,OP Pesticides Residue Killer ,BBa_K2112001;BBa_K2112011;BBa_K2112015
2107,Lubbock_TTU,North America,United States,Therapeutics,Overgrad,20,Accepted,2016,http://2016.igem.org/Team:Lubbock_TTU,silver medal,,Enhanced Wound Healing Using a Protein Infused Collagen Scaffold,BBa_K2107000;BBa_K2107001;BBa_K2107002
1998,Macquarie_Australia,Asia,Australia,Energy,Overgrad,42,Accepted,2016,http://2016.igem.org/Team:Macquarie_Australia,gold medal,Nominated for Best New Composite Part- Overgrad,Chlorophyll II: The Return of the Hydrogen - Engineering photosynthesis into E.coli,BBa_K1998000;BBa_K1998001;BBa_K1998002;BBa_K1998003;BBa_K1998004;BBa_K1998005;BBa_K1998006;BBa_K1998007;BBa_K1998008;BBa_K1998009;BBa_K1998010;BBa_K1998011;BBa_K1998012;BBa_K1998013;BBa_K1998014
2092,Manchester,Europe,United Kingdom,New Application,Undergrad,15,Accepted,2016,http://2016.igem.org/Team:Manchester,gold medal,Best Model;Nominated for Best Education & Public Engagement;Nominated for Best Model,AlcoPatch  Rethink your drink,BBa_K2092000;BBa_K2092001;BBa_K2092002;BBa_K2092003;BBa_K2092004;BBa_K2092006;BBa_K2092008;BBa_K2092009
1964,Marburg,Europe,Germany,New Application,Overgrad,18,Accepted,2016,http://2016.igem.org/Team:Marburg,silver medal,,SYNDUSTRY - fuse. produce. use.,BBa_K1964000;BBa_K1964001;BBa_K1964002;BBa_K1964003
2164,McGill-McMaster,North America,Canada,,Unspecified,1,Withdrawn,2016,http://2016.igem.org/Team:McGill-McMaster,bronze medal,,-- Not provided yet --,
1929,McMasterU,North America,Canada,Therapeutics,Undergrad,26,Accepted,2016,http://2016.igem.org/Team:McMasterU,bronze medal,,Genetically engineering lactic acid bacteria for treatment of gastrointestinal tract cancers,BBa_K1929200;BBa_K1929201;BBa_K1929202;BBa_K1929203;BBa_K1929300;BBa_K1929400
2140,Melbourne,Asia,Australia,Manufacturing,Undergrad,16,Accepted,2016,http://2016.igem.org/Team:Melbourne,bronze medal,,StarScaffold - Creating better multi-protein structures,BBa_K2140000;BBa_K2140002;BBa_K2140003;BBa_K2140004;BBa_K2140005
2052,METU_HS_Ankara,Europe,Turkey,High School,High_school,21,Accepted,2016,http://2016.igem.org/Team:METU_HS_Ankara,gold medal,Nominated for Best Applied Design- High_school;Nominated for Best Education & Public Engagement- High_school,Formation of microenvironment and production of butyrate to supress growth of cancer cells in colon,BBa_K2052014;BBa_K2052015;BBa_K2052016;BBa_K2052017;BBa_K2052018
2105,Michigan,North America,United States,Diagnostics,Undergrad,18,Accepted,2016,http://2016.igem.org/Team:Michigan,silver medal,,Aptamer-based Protein Detection,BBa_K2105000
2104,Michigan_Software,North America,United States,Software,Overgrad,7,Accepted,2016,http://2016.igem.org/Team:Michigan_Software,gold medal,Best Software Project;Nominated for Best Software Project,ProtoCat: Increasing Reproducibility Through Protocol Sharing And Review,
1991,Mingdao,Asia,Taiwan,High School,High_school,33,Accepted,2016,http://2016.igem.org/Team:Mingdao,gold medal,Best New Composite Part- High_school;Nominated for Best New Composite Part- High_school,Blood Alcohol Meter,BBa_K1991000;BBa_K1991001;BBa_K1991002;BBa_K1991003;BBa_K1991004;BBa_K1991005;BBa_K1991006;BBa_K1991007;BBa_K1991008;BBa_K1991009;BBa_K1991010
2099,Minnesota,North America,United States,Foundational Advance,Undergrad,9,Accepted,2016,http://2016.igem.org/Team:Minnesota,bronze medal,,Shifting Gene Drives Into Reverse,BBa_K2099000;BBa_K2099001;BBa_K2099001
2034,Missouri_Rolla,North America,United States,Environment,Undergrad,14,Accepted,2016,http://2016.igem.org/Team:Missouri_Rolla,,,Defending North American Bats Against White Nose Syndrome (WNS),BBa_K2034000
2100,MIT,North America,United States,Diagnostics,Overgrad,14,Accepted,2016,http://2016.igem.org/Team:MIT,gold medal,Nominated for Best Part Collection- Overgrad;Nominated for Best Poster- Overgrad,A Genetic Circuit to Detect Endometriosis,BBa_K2100001;BBa_K2100002;BBa_K2100003;BBa_K2100004;BBa_K2100005;BBa_K2100006;BBa_K2100007;BBa_K2100008;BBa_K2100009;BBa_K2100010;BBa_K2100011;BBa_K2100012;BBa_K2100013;BBa_K2100014;BBa_K2100015;BBa_K2100016;BBa_K2100017;BBa_K2100018;BBa_K2100019;BBa_K2100020;BBa_K2100021;BBa_K2100022;BBa_K2100023;BBa_K2100024;BBa_K2100025;BBa_K2100026;BBa_K2100027;BBa_K2100028;BBa_K2100029;BBa_K2100030;BBa_K2100031;BBa_K2100032;BBa_K2100033;BBa_K2100034;BBa_K2100035;BBa_K2100036;BBa_K2100037;BBa_K2100038;BBa_K2100039;BBa_K2100040;BBa_K2100041;BBa_K2100042;BBa_K2100043;BBa_K2100044;BBa_K2100045;BBa_K2100047;BBa_K2100049;BBa_K2100050;BBa_K2100051;BBa_K2100052;BBa_K2100053;BBa_K2100054;BBa_K2100055;BBa_K2100056;BBa_K2100057;BBa_K2100058;BBa_K2100059;BBa_K2100060;BBa_K2100061;BBa_K2100065;BBa_K2100066;BBa_K2100067;BBa_K2100068;BBa_K2100069;BBa_K2100071;BBa_K2100072;BBa_K2100073;BBa_K2100074;BBa_K2100075;BBa_K2100076;BBa_K2100077;BBa_K2100078;BBa_K2100079;BBa_K2100080;BBa_K2100081;BBa_K2100082
2125,MSU-Michigan,North America,United States,Manufacturing,Undergrad,9,Accepted,2016,http://2016.igem.org/Team:MSU-Michigan,bronze medal,,Engineering Cyanobacteria for Improved Tolerance to a Freeze/Thaw Cycle,BBa_K2125000
1950,Nagahama,Asia,Japan,Food & Nutrition,Undergrad,20,Accepted,2016,http://2016.igem.org/Team:Nagahama,silver medal,,Increased production of fragrance for new food preservation method E.coli,BBa_K1950000;BBa_K1950001;BBa_K1950002;BBa_K1950003;BBa_K1950004;BBa_K1950005;BBa_K1950006;BBa_K1950007;BBa_K1950008;BBa_K1950010
