Name,Description,Length,part_rating,scores,release_status,twins,sample_status,part_results,use,group,author,date,distrbution,filename
BBa_K538101,RBS + Cpn60,1668,,,Released HQ 2013,,In stock,None,Not Used,iGEM11_Amsterdam,Bas Stringer,2011-09-08,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,Transcriptional regulation.csv
BBa_K538104,RBS + CspC,213,,,Released HQ 2013,,In stock,Works,Not Used,iGEM11_Amsterdam,Bas Stringer,2011-09-08,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,Transcriptional regulation.csv
BBa_S04602,B0034:C0077,805,,,Released HQ 2013,BBa_S03160,In stock,None,2 Uses,Guests,Pinilla robin,2011-09-20,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,Transcriptional regulation.csv
BBa_S04603,B0034:C0040,703,,,Released HQ 2013,BBa_S0101;BBa_I10013;BBa_S03518;BBa_J09041;BBa_J24688;BBa_S03879;BBa_K228809;BBa_K1392936;BBa_S05256;BBa_K1392939,In stock,None,3 Uses,Guests,Pinilla robin,2011-09-20,,Transcriptional regulation.csv
BBa_S04605,S04603:E0240,1587,,,Released HQ 2013,,In stock,None,Not Used,Guests,Pinilla robin,2011-09-20,,Transcriptional regulation.csv
BBa_K517002,alpha-pinene synthase,1884,,,Released HQ 2013,,In stock,Works,Not Used,iGEM11_British_Columbia,Joe Ho,2011-09-21,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,Transcriptional regulation.csv
BBa_K517003,beta-pinene synthase ,1881,,,Released HQ 2013,,In stock,Works,Not Used,iGEM11_British_Columbia,Marianne Park,2011-09-21,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,Transcriptional regulation.csv
BBa_K517005,erg20-2,1059,,,Released HQ 2013,,In stock,None,1 Uses,iGEM11_British_Columbia,Gurpal Bisra,2011-09-21,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,Transcriptional regulation.csv
BBa_K646000,Hemeoxygenase with RBS,744,,,Not Released,,In stock,Works,3 Uses,iGEM11_Macquarie_Australia,Edward Moh,2011-09-29,,Transcriptional regulation.csv
BBa_K567012,tRNA(Asp)-AGG,323,,,Not Released,,In stock,Works,Not Used,iGEM11_SJTU-BioX-Shanghai,Bin Zhao,2011-09-29,,Transcriptional regulation.csv
BBa_K567013,tRNA(Asp)-TAG,323,,,Released HQ 2013,,In stock,Works,Not Used,iGEM11_SJTU-BioX-Shanghai,Bin Zhao,2011-09-29,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,Transcriptional regulation.csv
BBa_K567015,PT7-metGN,1445,,,Released HQ 2013,,In stock,Works,Not Used,iGEM11_SJTU-BioX-Shanghai,You Wang,2011-09-29,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,Transcriptional regulation.csv
BBa_K567016,metY-CGA,574,,,Released HQ 2013,,In stock,Works,Not Used,iGEM11_SJTU-BioX-Shanghai,You Wang,2011-09-29,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,Transcriptional regulation.csv
BBa_K622000,rpoN: coding sigma 54 factor,1461,,,Not Released,,In stock,,1 Uses,iGEM11_Kyoto,Fumitaka Hashiya,2011-10-01,,Transcriptional regulation.csv
BBa_K622006,ChitinaseA1,1870,,,Not Released,,In stock,,Not Used,iGEM11_Kyoto,Fumitaka Hashiya,2011-10-02,,Transcriptional regulation.csv
BBa_K917000,cscA sucrose hydrolase from E. coli 157:H7 Sakai,1444,,,Not Released,,In stock,Works,2 Uses,iGEM12_Edinburgh,Chris French,2012-06-19,,Transcriptional regulation.csv
BBa_K741006,RBS-crogfp-T,1088,,,Released HQ 2013,,In stock,Works,3 Uses,iGEM12_USTC-China,Wuyang Chen,2012-07-24,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,Transcriptional regulation.csv
BBa_K917006,E. coli cytochrome maturation gene cluster ccmA-H,6467,,,Not Released,,In stock,None,2 Uses,iGEM12_Edinburgh,Jakub Krakowiak,2012-08-10,,Transcriptional regulation.csv
BBa_K917003,E coli quinol dehydrogenase napC,631,,,Not Released,,In stock,Works,1 Uses,iGEM12_Edinburgh,Jakub Krakowiak,2012-08-10,,Transcriptional regulation.csv
BBa_K733003,,303,,,Not Released,,In stock,None,Not Used,iGEM12_HKUST_Hong_Kong,"WANG, Yuqi",2012-09-16,,Transcriptional regulation.csv
BBa_K762100,LIMS1 with RBS,1684,,,Not Released,,In stock,None,Not Used,iGEM12_Wisconsin-Madison,Menuka Samaranayake,2012-09-23,,Transcriptional regulation.csv
BBa_K953001,Deinococcus radiodurans Bacteriophytochrome with RBS (E. coli Codon Optimised),2296,,,Not Released,,In stock,Works,1 Uses,iGEM12_Macquarie_Australia,Daniel Winter,2012-09-23,,Transcriptional regulation.csv
BBa_K953002,Agrobacterium tumefaciens Bacteriophytochrome with RBS (E. coli Codon Optimised),2236,,,Released HQ 2013,,In stock,Works,2 Uses,iGEM12_Macquarie_Australia,Daniel Winter,2012-09-24,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution;Spring 2014 Distribution,Transcriptional regulation.csv
BBa_K917011,lac promoter plus sucrose hydrolase (cscA),2052,,,Not Released,,In stock,Works,Not Used,iGEM12_Edinburgh,Elitsa Peeva,2012-09-24,,Transcriptional regulation.csv
BBa_K902059,katG +LAA behind an RBS (B0034),2235,,,Released HQ 2013,,In stock,Works,1 Uses,iGEM12_Calgary,"Lisa Oberding, Ali Honarmand",2012-10-01,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,Transcriptional regulation.csv
BBa_K773001,mCherry-AAV,12,,,Released HQ 2013,BBa_B0034;BBa_J34801;BBa_J70591;BBa_K783051;BBa_K1529997;BBa_K1325011;BBa_K1583061;BBa_K2149018,In stock,,Not Used,iGEM12_Caltech,Katie Knister,2012-10-01,,Transcriptional regulation.csv
BBa_K773003,mCherry-LVA,765,,,Released HQ 2013,,In stock,,28 Uses,iGEM12_Caltech,Katie Knister,2012-10-01,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,Transcriptional regulation.csv
BBa_K773004,mCherry-AAV,765,,,Released HQ 2013,,In stock,,Not Used,iGEM12_Caltech,Katie Knister,2012-10-01,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution;Spring 2014 Distribution,Transcriptional regulation.csv
BBa_K902040,B0034 + CarAd,1008,,,Not Released,,In stock,None,Not Used,iGEM12_Calgary,"Jeff Addison, Anya Kornilo",2012-10-02,,Transcriptional regulation.csv
BBa_K902070,B0034-rhaS,855,,,Not Released,,In stock,None,Not Used,iGEM12_Calgary,Chris Wintersinger,2012-10-02,,Transcriptional regulation.csv
BBa_K1065104,RBS + SAM synthetase,1169,,,Not Released,,In stock,None,1 Uses,iGEM13_UNITN-Trento,Gabriele Girelli,2013-08-13,,Transcriptional regulation.csv
BBa_K1122674,Plac+fused PDC-ADH,3622,,,Not Released,,In stock,Works,Not Used,iGEM13_Edinburgh,"Aleksandra Lewicka, Jan Lyczakowski",2013-08-22,,Transcriptional regulation.csv
BBa_K1039015,Inverted GFP,740,,,Not Released,,In stock,None,4 Uses,iGEM13_Waterloo,Jama Hagi-Yusuf,2013-09-13,,Transcriptional regulation.csv
BBa_K1065103,PchBA,1892,,,Not Released,BBa_J45319,In stock,None,Not Used,iGEM13_UNITN-Trento,Caterina Marchioretti Michele Pedrotti,2013-08-28,,Transcriptional regulation.csv
BBa_K1122676,IPTG inducible pdc and adhB,3660,,,Not Released,,In stock,Works,Not Used,iGEM13_Edinburgh,"Aleksandra Lewicka, Jan Lyczakowski",2013-08-30,,Transcriptional regulation.csv
BBa_K1033120,B0034-ExpTag-Linker-Miraculin-Linker-6xHis,717,,Iowis Zhu:4,Not Released,,In stock,None,1 Uses,iGEM13_Uppsala,"Magnus Bergman, Pontus Danielsson, Alexander Wirtanen, Nils Anlind, Christoffer Frisk, Thorsteinn Olaufsson, Malin Borg, Niclas Sandberg ",2013-09-02,,Transcriptional regulation.csv
BBa_K1223011,ampR translational unit (ampicilin resistance CDS+promoter),1014,,,Not Released,,In stock,Works,Not Used,iGEM13_BGU_Israel,Orr Schlesinger,2013-09-10,,Transcriptional regulation.csv
BBa_K1223003,Kanamicin ressistance,967,,,Not Released,BBa_P1003,In stock,Works,Not Used,iGEM13_BGU_Israel,Orr Schlesinger,2013-09-07,,Transcriptional regulation.csv
BBa_K1159213,Membrane-anchored SpyCatcher with secretory nLuc_SpyTag reporter fusion translational unit,2725,,,Not Released,,In stock,,Not Used,iGEM13_TU-Munich,Dong-Jiunn Jeffery TRUONG,2013-09-17,,Transcriptional regulation.csv
BBa_K1017602,37℃ RBS  + mGFP,778,,,Not Released,,In stock,Works,Not Used,iGEM13_NCTU_Formosa,Wen-Hui Cheng,2013-09-12,,Transcriptional regulation.csv
BBa_K1017603,37℃ RBS + LuxR,839,,,Not Released,,In stock,Works,Not Used,iGEM13_NCTU_Formosa,Wen-Hui Cheng,2013-09-12,,Transcriptional regulation.csv
BBa_K1115004,dhlA Haloalkane dehalogenase,958,,,Not Released,,In stock,None,Not Used,iGEM13_SydneyUni_Australia,Robert Oppenheimer,2013-09-14,,Transcriptional regulation.csv
BBa_K1115006,dhlB + dhlA ligated with HindIII,1744,,,Not Released,BBa_K1115008,In stock,None,Not Used,iGEM13_SydneyUni_Australia,Vivian Li,2013-09-15,,Transcriptional regulation.csv
BBa_K1039019,pVIII of M13 Bacteriophage with strong RBS (B0034),240,,,Not Released,BBa_K415100,In stock,None,Not Used,iGEM13_Waterloo,Julia Manalil,2013-09-16,,Transcriptional regulation.csv
BBa_K1159113,Eukaryotic light-switchable TEV Protease translational unit (PhyB/PIF3 based),4625,,,Not Released,,In stock,,No Results,iGEM13_TU-Munich,Dong-Jiunn Jeffery TRUONG,2013-09-16,,Transcriptional regulation.csv
BBa_K1159114,Eukaryotic light-switchable TEV Protease translational unit (PhyB/PIF6 based),4625,,,Not Released,,In stock,,No Results,iGEM13_TU-Munich,Dong-Jiunn Jeffery TRUONG,2013-09-16,,Transcriptional regulation.csv
BBa_K1159115,Eukaryotic light-switchable TEV Protease translational unit (PhyB/PIF3 based) with downstream IRES,5269,,,Not Released,,In stock,,2 Uses,iGEM13_TU-Munich,Dong-Jiunn Jeffery TRUONG,2013-09-16,,Transcriptional regulation.csv
BBa_K1159116,Eukaryotic light-switchable TEV Protease translational unit (PhyB/PIF6 based) with downstream IRES,5269,,,Not Released,,In stock,,2 Uses,iGEM13_TU-Munich,Dong-Jiunn Jeffery TRUONG,2013-09-16,,Transcriptional regulation.csv
BBa_K1159117,Red light triggered Kill Switch for plants translation unit (PhyB/PIF3 version),6191,,,Not Released,,In stock,,No Results,iGEM13_TU-Munich,Dong-Jiunn Jeffery TRUONG,2013-09-16,,Transcriptional regulation.csv
BBa_K1159118,Red light triggered Kill Switch for plants translation unit (PhyB/PIF6 version),6191,,,Not Released,,In stock,,No Results,iGEM13_TU-Munich,Dong-Jiunn Jeffery TRUONG,2013-09-16,,Transcriptional regulation.csv
BBa_K1159120,Red light triggered TEV Protease with FRET Reporter for plants translation unit (PhyB/PIF6 version),6751,,,Not Released,,In stock,,No Results,iGEM13_TU-Munich,Dong-Jiunn Jeffery TRUONG,2013-09-16,,Transcriptional regulation.csv
BBa_K1159119,Red light triggered TEV Protease with FRET Reporter for plants translation unit (PhyB/PIF3 version),6751,,,Not Released,,In stock,None,Experience: None,iGEM13_TU-Munich,Dong-Jiunn Jeffery TRUONG,2013-09-16,,Transcriptional regulation.csv
BBa_K1159212,Membrane-anchored SpyCatcher with secretory SpyTag_nLuc reporter fusion translational unit,2725,,,Not Released,,In stock,,Not Used,iGEM13_TU-Munich,Dong-Jiunn Jeffery TRUONG,2013-09-17,,Transcriptional regulation.csv
BBa_K1159214,Membrane-anchored SpyTag with secretory nLuc_SpyCatcher reporter fusion translational unit,2725,,,Not Released,,In stock,,Not Used,iGEM13_TU-Munich,Dong-Jiunn Jeffery TRUONG,2013-09-17,,Transcriptional regulation.csv
BBa_K1159215,Membrane-anchored SpyTag with secretory SpyCatcher_nLuc reporter fusion translational unit,2725,,,Not Released,,In stock,,Not Used,iGEM13_TU-Munich,Dong-Jiunn Jeffery TRUONG,2013-09-17,,Transcriptional regulation.csv
BBa_K1115008,dhlB + dhlA ligated with HindIII,1744,,,Not Released,BBa_K1115006,In stock,,2 Uses,iGEM13_SydneyUni_Australia,Andrew Tuckwell,2013-09-17,,Transcriptional regulation.csv
BBa_K1202109,LsrK Generator,1643,,,Not Released,,In stock,Works,1 Uses,iGEM13_ATOMS-TURKIYE,Ömer Bilgiç,2013-09-24,,Transcriptional regulation.csv
BBa_K1202108,pLsr promoter and LsrR Generator,1799,,,Not Released,,In stock,Works,1 Uses,iGEM13_ATOMS-TURKIYE,Ömer Bilgiç,2013-09-24,,Transcriptional regulation.csv
BBa_K1202110,AI-2 Generator (LuxS-Pfs),1307,,,Not Released,,In stock,None,Not Used,iGEM13_ATOMS-TURKIYE,safa tapan,2013-09-24,,Transcriptional regulation.csv
BBa_K1202114,C215 Presenting Dock (With OmpA),914,,,Not Released,,In stock,Works,Not Used,iGEM13_ATOMS-TURKIYE,Muhammed Taha Akcay,2013-09-24,,Transcriptional regulation.csv
BBa_K1202115,Tat Apoptin For Bacterial Secretion With TorA Signal Peptide,745,,,Not Released,,In stock,,Not Used,iGEM13_ATOMS-TURKIYE,safa tapan,2013-09-24,,Transcriptional regulation.csv
BBa_T6001,test translational unit,738,,,Not Released,BBa_I13500;BBa_J70382;BBa_J85201;BBa_K1001756;BBa_S05211;BBa_K1461312;BBa_T6002,In stock,,Not Used,Registry,Vinoo Selvarajah,2014-09-04,,Transcriptional regulation.csv
BBa_K1429001,"Red Fluorescent Protein (RFP) ""Rudolph"" coding region, intellectual property-free",703,,,Not Released,,In stock,Works,1 Uses,iGEM14_Genspace,Ramsez McCall,2014-09-23,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,Transcriptional regulation.csv
BBa_K1364003,RBS - Antifungal D4E1 - Double terminator,322,,,Not Released,,In stock,Works,2 Uses,iGEM14_Toulouse,Jourdan Camille,2014-09-25,,Transcriptional regulation.csv
BBa_K1461312,pEpCAM-RBS-GFP-4 miR 142 3p site-d.term,738,,,Not Released,BBa_I13500;BBa_J70382;BBa_J85201;BBa_K1001756;BBa_S05211;BBa_T6001;BBa_T6002,In stock,,Not Used,iGEM14_UT-Tokyo,Shunsuke Sumi,2014-09-26,,Transcriptional regulation.csv
BBa_K1402005,RBS-AtFatA-Terminator,1558,,,Not Released,,In stock,,1 Uses,iGEM14_NJU-QIBEBT,Chen Xi,2014-09-29,,Transcriptional regulation.csv
BBa_K1402001,RBS-MsbA-Terminator,1890,,,Not Released,,In stock,None,1 Uses,iGEM14_NJU-QIBEBT,Chen Xi,2014-09-29,,Transcriptional regulation.csv
BBa_K1429002,"Cyan Fluorescent Protein (CFP) ""Cindy Lou"" coding region, intellectual property-free",724,,,Not Released,,In stock,Works,Not Used,iGEM14_Genspace,Christal Gordon,2014-09-29,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,Transcriptional regulation.csv
BBa_K1465206,"Shell-proteins (csoS4AB, csoS1CAB) of the carboxysome of Halothiobacillus neapolitanus",1654,,,Not Released,,In stock,None,1 Uses,iGEM14_Bielefeld-CeBiTec,iGEM-Team Bielefeld 2014,2014-09-29,,Transcriptional regulation.csv
BBa_K1505000,RBS+mntH,1324,,,Not Released,,In stock,None,Not Used,iGEM14_Penn,Renyao Wei,2014-10-09,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,Transcriptional regulation.csv
BBa_K1521000,Quorum threshold expression element (qteE) from Pseudomonas aeruginosa + SpoVg RBS,591,,,Not Released,,In stock,,No Results,iGEM14_USP-UNESP-UFSCar-BRA,Danilo Keiji Zampronio,2014-10-01,,Transcriptional regulation.csv
BBa_K1364002,RBS - Antifungal GAFP-1,187,,,Not Released,,In stock,Works,3 Uses,iGEM14_Toulouse,Manon Molina,2014-10-01,,Transcriptional regulation.csv
BBa_K1465207,Pore-forming protein (csoS1D) of the carboxysome of Halothiobacillus neapolitanus,663,,,Not Released,,In stock,None,1 Uses,iGEM14_Bielefeld-CeBiTec,iGEM-Team Bielefeld 2014,2014-10-01,,Transcriptional regulation.csv
BBa_K1319020,Translational unit of mRFP-galectin3-his,1613,,,Not Released,,In stock,,Not Used,iGEM14_Aachen,Michael Osthege,2014-10-01,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,Transcriptional regulation.csv
BBa_K1362172,Split sfGFP reconstitution C-terminal non-splicing control half,707,,Heidelberg 2014:5,Not Released,,In stock,Works,Not Used,iGEM14_Heidelberg,"Constantin Ahlmann-Eltze, Charlotte Bunne, Magdalena Buescher, Jan Gleixner, Max Horn, Anna Huhn, Nils Klughammer, Jakob Kreft, Elisabeth Schaefer, Carolin Schmelas, Silvan Schmitz, Max Waldhauer",2014-10-10,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,Transcriptional regulation.csv
BBa_K1364000,N-acetylatedGlucosamine based chemotaxis for Bacillus subtilis,2239,,,Not Released,,In stock,Works,1 Uses,iGEM14_Toulouse,Jourdan Camille,2014-10-03,,Transcriptional regulation.csv
BBa_K1465103,Fumarate reductase subunit A (FumA) from Actinobacillus succinogenes,1803,,,Not Released,,In stock,Works,1 Uses,iGEM14_Bielefeld-CeBiTec,iGEM-Team Bielefeld 2014,2014-10-03,,Transcriptional regulation.csv
BBa_K1402015,RBS-BTE-Terminator,1702,,,Not Released,,In stock,,Not Used,iGEM14_NJU-QIBEBT,Chen Xi,2014-10-04,,Transcriptional regulation.csv
BBa_K1526000,SpPCS: Phytochelatin synthase from Schizosaccharomyces pombe,1269,,,Not Released,,In stock,None,2 Uses,iGEM14_York,Teodora Manea,2014-10-05,,Transcriptional regulation.csv
BBa_K1526001,Gsh1*: Mutated Glutamate-Cysteine Ligase(Gsh1) from Saccharomyces cerevisiae,1581,,,Not Released,,In stock,None,1 Uses,iGEM14_York,Ruth Haley,2014-10-05,,Transcriptional regulation.csv
BBa_K1465228,"Sedoheptulose 1,7-bisphosphatase (glpX) from Bacillus methanolicus",975,,,Not Released,,In stock,Works,1 Uses,iGEM14_Bielefeld-CeBiTec,iGEM-Team Bielefeld 2014,2014-10-05,,Transcriptional regulation.csv
BBa_K1465302,Isobutanol pathway,6738,,,Not Released,,In stock,Works,2 Uses,iGEM14_Bielefeld-CeBiTec,iGEM-Team Bielefeld 2014,2014-10-06,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,Transcriptional regulation.csv
BBa_K1497011,B0034-ANS,1170,,,Not Released,,In stock,Works,2 Uses,iGEM14_TU_Darmstadt,"Sascha Hein, Sven Jager, Thomas Dohmen",2014-10-07,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,Transcriptional regulation.csv
BBa_K1526003,CysP from Bacillus subtilis,1089,,,Not Released,,In stock,,1 Uses,iGEM14_York,Cauã Westmann,2014-10-07,,Transcriptional regulation.csv
BBa_K1497013,B0034-DFR,1080,,,Not Released,,In stock,Works,5 Uses,iGEM14_TU_Darmstadt,"Bastian Wagner, Christian Mende, Andreas Schmidt, Max Dombrowsky",2014-10-07,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,Transcriptional regulation.csv
BBa_K1362011,RBS + λ-Lysozyme,539,,,Not Released,,In stock,Works,Not Used,iGEM14_Heidelberg,"Constantin Ahlmann-Eltze, Charlotte Bunne, Magdalena B&uuml;scher, Jan Gleixner, Max Horn, Anna Huhn, Nils Klughammer, Jakob Kreft, Elisabeth Sch&auml;fer, Carolin Schmelas, Silvan Schmitz, Max Waldha",2014-10-08,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,Transcriptional regulation.csv
BBa_K1362050,Intein protease - T7RBS-His-SspDnaBC,500,,,Not Released,,In stock,None,1 Uses,iGEM14_Heidelberg,"Constantin Ahlmann-Eltze, Charlotte Bunne, Magdalena B&uuml;scher, Jan Gleixner, Max Horn, Anna Huhn, Nils Klughammer, Jakob Kreft, Elisabeth Sch&auml;fer, Carolin Schmelas, Silvan Schmitz, Max Waldha",2014-10-08,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,Transcriptional regulation.csv
BBa_K1362013,RBS + Circular λ-Lysozyme with rigid linker,1016,,,Not Released,,In stock,None,Not Used,iGEM14_Heidelberg,"Constantin Ahlmann-Eltze, Charlotte Bunne, Magdalena B&uuml;scher, Jan Gleixner, Max Horn, Anna Huhn, Nils Klughammer, Jakob Kreft, Elisabeth Sch&auml;fer, Carolin Schmelas, Silvan Schmitz, Max Waldha",2014-10-08,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,Transcriptional regulation.csv
BBa_K1362021,RBS + Circular Xylanase with His6 linker,1070,,,Not Released,,In stock,None,Not Used,iGEM14_Heidelberg,"Constantin Ahlmann-Eltze, Charlotte Bunne, Magdalena B&uuml;scher, Jan Gleixner, Max Horn, Anna Huhn, Nils Klughammer, Jakob Kreft, Elisabeth Sch&auml;fer, Carolin Schmelas, Silvan Schmitz, Max Waldha",2014-10-08,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,Transcriptional regulation.csv
BBa_K1362020,RBS + Xylanase,582,,,Not Released,,In stock,None,Not Used,iGEM14_Heidelberg,"Constantin Ahlmann-Eltze, Charlotte Bunne, Magdalena B&uuml;scher, Jan Gleixner, Max Horn, Anna Huhn, Nils Klughammer, Jakob Kreft, Elisabeth Sch&auml;fer, Carolin Schmelas, Silvan Schmitz, Max Waldha",2014-10-08,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,Transcriptional regulation.csv
BBa_K1362023,RBS + Xylanase (with His6),612,,,Not Released,,In stock,None,Not Used,iGEM14_Heidelberg,"Constantin Ahlmann-Eltze, Charlotte Bunne, Magdalena B&uuml;scher, Jan Gleixner, Max Horn, Anna Huhn, Nils Klughammer, Jakob Kreft, Elisabeth Sch&auml;fer, Carolin Schmelas, Silvan Schmitz, Max Waldha",2014-10-08,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,Transcriptional regulation.csv
BBa_K1465303,,7781,,,Not Released,,In stock,Works,1 Uses,iGEM14_Bielefeld-CeBiTec,iGEM-Team Bielefeld 2014,2014-10-08,,Transcriptional regulation.csv
BBa_K1362170,Split sfGFP reconstitution positive control,791,,Heidelberg 2014:5,Not Released,,In stock,Works,Not Used,iGEM14_Heidelberg,"Constantin Ahlmann-Eltze, Charlotte Bunne, Magdalena Buescher, Jan Gleixner, Max Horn, Anna Huhn, Nils Klughammer, Jakob Kreft, Elisabeth Schaefer, Carolin Schmelas, Silvan Schmitz, Max Waldhauer",2014-10-09,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,Transcriptional regulation.csv
BBa_K1505002,RBS+mntH+mCerulean,2034,,,Not Released,,In stock,None,Not Used,iGEM14_Penn,"Jane Shmushkis, Amey Vrudhula",2014-10-10,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,Transcriptional regulation.csv
BBa_K1362173,Split sfGFP reconstitution N-terminal splicing half,575,,Heidelberg 2014:5,Not Released,,In stock,Works,Not Used,iGEM14_Heidelberg,"Constantin Ahlmann-Eltze, Charlotte Bunne, Magdalena Buescher, Jan Gleixner, Max Horn, Anna Huhn, Nils Klughammer, Jakob Kreft, Elisabeth Schaefer, Carolin Schmelas, Silvan Schmitz, Max Waldhauer",2014-10-10,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,Transcriptional regulation.csv
BBa_K1362174,Split sfGFP reconstitution N-terminal non-splicing control half,575,,,Not Released,,In stock,Works,Not Used,iGEM14_Heidelberg,Jan Gleixner,2014-10-10,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,Transcriptional regulation.csv
BBa_K1375005,RBS+amilCP+DT,824,,,Not Released,BBa_K1155003;BBa_K1387000;BBa_K1357009,In stock,,Not Used,iGEM14_SCU-China,Zheng Xu,2014-10-10,Spring 2017 Distribution;Spring 2016 Distribution;Spring 2015 Distribution,Transcriptional regulation.csv
BBa_K1500008,IPTG-GFP mutated MutY,2026,,,Not Released,,In stock,,Not Used,iGEM14_uchicago_IGSB,Kevin Yang,2014-10-17,,Transcriptional regulation.csv
BBa_C0260,"autoinducer inactivation enzyme, AaiiA (+RBS)",832,,Antiquity:0,Not Released,BBa_S01415;BBa_K1529240,It's complicated,None,14 Uses,Antiquity,robertb,2004-08-23,,Transcriptional regulation.csv
BBa_I15019,B0031.ECFP,743,,Antiquity:0,Not Released,,It's complicated,None,Not Used,UTAustin,Jeff Tabor,2005-04-15,,Transcriptional regulation.csv
BBa_I15020,B0031.EYFP,743,,Antiquity:0,Not Released,BBa_J70371,It's complicated,None,Not Used,UTAustin,Jeff Tabor,2005-04-15,,Transcriptional regulation.csv
BBa_I15013,B0030.EYFP,744,,Antiquity:0,Not Released,BBa_J70370,It's complicated,None,Not Used,UTAustin,Jeff Tabor,2005-05-12,,Transcriptional regulation.csv
BBa_I15012,B0030.ECFP,744,,Antiquity:0,Not Released,,It's complicated,None,1 Uses,UTAustin,Jeff Tabor,2005-05-12,,Transcriptional regulation.csv
BBa_E5500,B0030.E0040,741,,Antiquity:0,Not Released,BBa_S04119;BBa_J70378,It's complicated,None,17 Uses,Registry,jcbraff,2005-05-17,,Transcriptional regulation.csv
BBa_I742164,ftsK (cell division protein) of E. coli with native rbs,4016,1,,Not Released,,It's complicated,None,Not Used,iGEM07_Edinburgh,Caroline Dahl and Xiaonan Wang,2007-10-25,,Transcriptional regulation.csv
BBa_K091158,RBS+lsrK,1611,,,Not Released,BBa_K848001,It's complicated,Works,Not Used,iGEM08_Davidson-Missouri_Western,Xiao Zhu,2008-07-28,,Transcriptional regulation.csv
BBa_K131015,LuxPQ from Vibrio harveyi,3825,1,,Not Released,BBa_K218000,It's complicated,None,1 Uses,iGEM08_Calgary_Wetware,Thane Kubik,2008-09-28,,Transcriptional regulation.csv
BBa_K112227,"{rbs.ompT} The ompT gene with native rbs, BBb format",83,,,Not Released,,It's complicated,None,2 Uses,iGEM08_UC_Berkeley,Molly Allen,2008-10-21,,Transcriptional regulation.csv
BBa_K112120,rbs.BamHI,661,,,Not Released,,It's complicated,None,Not Used,iGEM08_UC_Berkeley,Bing Xia,2008-10-21,,Transcriptional regulation.csv
BBa_K112232,rbs.barstar!,292,,,Not Released,,It's complicated,None,1 Uses,iGEM08_UC_Berkeley,Bing Xia,2008-10-21,,Transcriptional regulation.csv
BBa_K132000,RBS+kanR+LVA,870,,,Not Released,,In stock,None,5 Uses,iGEM08_Tianjin,"Du Jin,Hou Nan,Liu Duo,Yuan Fang,Zhang Weiran",2008-10-22,Spring 2017 Distribution;Spring 2016 Distribution,Transcriptional regulation.csv
BBa_K132001,RBS+cmR+LVA,716,,,Not Released,,It's complicated,None,3 Uses,iGEM08_Tianjin,"Du Jin,Hou Nan,Liu Duo,Zhang Weiran,Yuan Fang",2008-10-22,,Transcriptional regulation.csv
BBa_K098999,mtrB with RBS,2112,,,Not Released,,It's complicated,None,1 Uses,iGEM08_Harvard,Harvard iGEM 08,2008-10-26,,Transcriptional regulation.csv
